"Nome da conta","Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio",Anúncios,Idade,Gênero,Dia,"Identificação da conta","Identificação da campanha","Identificação do conjunto de anúncios","Identificação do anúncio",Alcance,Impressões,Frequência,Moeda,"Valor usado (BRL)",Compras,"Custo por compra","Valor de conversão da compra","Cliques no link","CPC (custo por clique no link)","Cliques (todos)","CPC (todos)","CPM (custo por 1.000 impressões)","CTR (todos)",Visualizações,"Taxa de compras por visualizações da página de destino","Custo por 1.000 contas da Central de Contas alcançadas","Veiculação do anúncio","Veiculação do conjunto de anúncios","Veiculação da campanha","Início dos relatórios","Término dos relatórios"
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PPMG - NOVOS CRIATIVOS 03/10 — Cópia","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",65+,female,2025-10-07,103891466123901,120238063002950385,120238063002940385,120238063002910385,2,2,1,BRL,0,,,,,,0,0,0,0,,0,0,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",65+,male,2025-10-07,103891466123901,120238235098310385,120238235098340385,120238235098290385,12,16,1.33333333,BRL,0.17,,,,,,0,0,10.625,0,,0,14.16666667,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",25-34,male,2025-10-07,103891466123901,120238235047260385,120238235047290385,120238235047280385,387,438,1.13178295,BRL,4.22,,,,1,4.22,2,2.11,9.6347032,0.456621,,0,10.90439276,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,male,2025-10-07,103891466123901,120237514916220385,120237839739530385,120237839739520385,95,115,1.21052632,BRL,1.35,,,,1,1.35,1,1.35,11.73913043,0.86956522,,0,14.21052632,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PPMG - NOVOS CRIATIVOS 03/10 — Cópia","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",35-44,male,2025-10-07,103891466123901,120238063002950385,120238063002940385,120238063002910385,153,172,1.12418301,BRL,2.34,,,,3,0.78,7,0.33428571,13.60465116,4.06976744,,0,15.29411765,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,male,2025-10-07,103891466123901,120237514916220385,120237839739530385,120237839739520385,26,27,1.03846154,BRL,0.52,,,,,,0,0,19.25925926,0,,0,20,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",45-54,male,2025-10-07,103891466123901,120237904957610385,120237904957680385,120237904957600385,44,48,1.09090909,BRL,0.56,,,,,,0,0,11.66666667,0,,0,12.72727273,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",65+,male,2025-10-07,103891466123901,120237514916220385,120237839730460385,120237839730450385,3,3,1,BRL,0.02,,,,,,0,0,6.66666667,0,,0,6.66666667,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PPMG - NOVOS CRIATIVOS 03/10 — Cópia","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",25-34,male,2025-10-07,103891466123901,120238063002950385,120238063002940385,120238063002910385,424,501,1.18160377,BRL,5.25,,,,9,0.58333333,14,0.375,10.47904192,2.79441118,,0,12.38207547,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,male,2025-10-07,103891466123901,120237514916220385,120237514996370385,120237514996380385,46,52,1.13043478,BRL,1.02,,,,1,1.02,1,1.02,19.61538462,1.92307692,,0,22.17391304,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PPMG - NOVOS CRIATIVOS 03/10 — Cópia","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",45-54,female,2025-10-07,103891466123901,120238063002950385,120238063002940385,120238063002910385,8,11,1.375,BRL,0.16,,,,1,0.16,1,0.16,14.54545455,9.09090909,,0,20,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",55-64,female,2025-10-07,103891466123901,120237514916220385,120237514996370385,120237514996380385,3,3,1,BRL,0.03,,,,,,0,0,10,0,,0,10,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",18-24,female,2025-10-07,103891466123901,120238235098310385,120238235098340385,120238235098290385,35,43,1.22857143,BRL,0.46,,,,,,0,0,10.69767442,0,,0,13.14285714,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",55-64,male,2025-10-07,103891466123901,120238235098310385,120238235098340385,120238235098290385,10,11,1.1,BRL,0.12,,,,,,0,0,10.90909091,0,,0,12,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",65+,female,2025-10-07,103891466123901,120233437699530385,120233437699510385,120233438117660385,9,11,1.22222222,BRL,0.07,,,,,,0,0,6.36363636,0,,0,7.77777778,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",25-34,unknown,2025-10-07,103891466123901,120238235098310385,120238235098340385,120238235098290385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",45-54,female,2025-10-07,103891466123901,120238235098310385,120238235098340385,120238235098290385,12,13,1.08333333,BRL,0.28,,,,,,0,0,21.53846154,0,,0,23.33333333,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[ABO CONVERSÃO PPES] - TESTE ADS 03.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",35-44,female,2025-10-07,103891466123901,120238018234700385,120238018630660385,120238018630650385,48,51,1.0625,BRL,1.07,,,,,,0,0,20.98039216,0,,0,22.29166667,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",35-44,female,2025-10-07,103891466123901,120238235098310385,120238235098340385,120238235098290385,44,50,1.13636364,BRL,1.02,,,,,,0,0,20.4,0,,0,23.18181818,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[ABO CONVERSÃO PPES] - TESTE ADS 03.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",25-34,unknown,2025-10-07,103891466123901,120238018234700385,120238018630660385,120238018630650385,2,3,1.5,BRL,0.03,,,,,,0,0,10,0,,0,15,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[ABO CONVERSÃO PPES] - TESTE ADS 03.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",45-54,female,2025-10-07,103891466123901,120238018234700385,120238018630660385,120238018630650385,9,11,1.22222222,BRL,0.14,,,,,,0,0,12.72727273,0,,0,15.55555556,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[ABO CONVERSÃO PPES] - TESTE ADS 03.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",55-64,female,2025-10-07,103891466123901,120238018234700385,120238018630660385,120238018630650385,2,2,1,BRL,0,,,,,,0,0,0,0,,0,0,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",25-34,female,2025-10-07,103891466123901,120233437699530385,120233437699510385,120233438117660385,281,353,1.25622776,BRL,2.54,,,,1,2.54,2,1.27,7.19546742,0.56657224,,0,9.03914591,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,female,2025-10-07,103891466123901,120237514916220385,120237514996370385,120237514996380385,14,17,1.21428571,BRL,0.34,,,,,,0,0,20,0,,0,24.28571429,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",45-54,female,2025-10-07,103891466123901,120238235047260385,120238235047290385,120238235047280385,8,9,1.125,BRL,0.11,,,,,,0,0,12.22222222,0,,0,13.75,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,male,2025-10-07,103891466123901,120237514916220385,120237839739530385,120237839739520385,193,215,1.11398964,BRL,1.5,,,,,,0,0,6.97674419,0,,0,7.77202073,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",18-24,female,2025-10-07,103891466123901,120237514916220385,120237514996370385,120237514996380385,50,56,1.12,BRL,0.25,,,,1,0.25,1,0.25,4.46428571,1.78571429,,0,5,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,female,2025-10-07,103891466123901,120237514916220385,120237514996370385,120237514996380385,75,84,1.12,BRL,1.32,,,,1,1.32,1,1.32,15.71428571,1.19047619,,0,17.6,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",25-34,female,2025-10-07,103891466123901,120233437699530385,120233437699510385,120233437699540385,6,6,1,BRL,0.04,,,,,,0,0,6.66666667,0,,0,6.66666667,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",45-54,female,2025-10-07,103891466123901,120233437699530385,120233437699510385,120233438117660385,19,25,1.31578947,BRL,1.69,,,,2,0.845,2,0.845,67.6,8,,0,88.94736842,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",55-64,female,2025-10-07,103891466123901,120233437699530385,120233437699510385,120233438117660385,2,2,1,BRL,0.02,,,,,,0,0,10,0,,0,10,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",18-24,female,2025-10-07,103891466123901,120237514916220385,120237839730460385,120237839730450385,33,35,1.06060606,BRL,0.14,,,,,,0,0,4,0,,0,4.24242424,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,female,2025-10-07,103891466123901,120237514916220385,120237839730460385,120237839730450385,52,60,1.15384615,BRL,0.74,,,,2,0.37,4,0.185,12.33333333,6.66666667,,0,14.23076923,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",45-54,female,2025-10-07,103891466123901,120233437699530385,120233437699510385,120233437699540385,1,1,1,BRL,0.89,,,,1,0.89,1,0.89,890,100,,0,890,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[ABO CONVERSÃO PPES] - TESTE ADS 03.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",65+,female,2025-10-07,103891466123901,120238018234700385,120238018630660385,120238018630650385,2,2,1,BRL,0.03,,,,,,0,0,15,0,,0,15,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[ABO CONVERSÃO PPES] - TESTE ADS 03.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",18-24,female,2025-10-07,103891466123901,120238018234700385,120238018630660385,120238018630650385,29,31,1.06896552,BRL,0.22,,,,,,0,0,7.09677419,0,,0,7.5862069,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[ABO CONVERSÃO PPES] - TESTE ADS 03.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",25-34,female,2025-10-07,103891466123901,120238018234700385,120238018630660385,120238018630650385,114,138,1.21052632,BRL,1.22,,,,2,0.61,2,0.61,8.84057971,1.44927536,,0,10.70175439,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",65+,female,2025-10-07,103891466123901,120238235098310385,120238235098340385,120238235098290385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",25-34,female,2025-10-07,103891466123901,120237904957610385,120237904957680385,120237904957600385,313,385,1.23003195,BRL,2.61,,,,1,2.61,3,0.87,6.77922078,0.77922078,,0,8.33865815,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,female,2025-10-07,103891466123901,120237514916220385,120237839739530385,120237839739520385,98,114,1.16326531,BRL,1.47,,,,1,1.47,1,1.47,12.89473684,0.87719298,,0,15,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","[ABO CONVERSÃO PPES] - TESTE ADS 03.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",65+,unknown,2025-10-07,103891466123901,120238018234700385,120238018630660385,120238018630650385,1,2,2,BRL,0.01,,,,,,0,0,5,0,,0,10,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",25-34,unknown,2025-10-07,103891466123901,120237904957610385,120237904957680385,120237904957600385,1,3,3,BRL,0.02,,,,,,0,0,6.66666667,0,,0,20,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,female,2025-10-07,103891466123901,120237514916220385,120237839730460385,120237839730450385,126,142,1.12698413,BRL,0.99,,,,2,0.495,3,0.33,6.97183099,2.11267606,,0,7.85714286,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",45-54,female,2025-10-07,103891466123901,120237904957610385,120237904957680385,120237904957600385,17,19,1.11764706,BRL,0.51,,,,1,0.51,1,0.51,26.84210526,5.26315789,,0,30,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",18-24,female,2025-10-07,103891466123901,120233437699530385,120233437699510385,120233437699540385,5,5,1,BRL,0.02,,,,,,0,0,4,0,,0,4,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PPMG - NOVOS CRIATIVOS 03/10 — Cópia","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",55-64,male,2025-10-07,103891466123901,120238063002950385,120238063002940385,120238063002910385,3,4,1.33333333,BRL,0.09,,,,,,0,0,22.5,0,,0,30,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,male,2025-10-07,103891466123901,120237514916220385,120237839730460385,120237839730450385,191,217,1.13612565,BRL,1.56,,,,3,0.52,6,0.26,7.18894009,2.76497696,,0,8.16753927,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",55-64,female,2025-10-07,103891466123901,120237904957610385,120237904957680385,120237904957600385,5,5,1,BRL,0.06,,,,,,0,0,12,0,,0,12,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PPMG - NOVOS CRIATIVOS 03/10 — Cópia","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",25-34,unknown,2025-10-07,103891466123901,120238063002950385,120238063002940385,120238063002910385,2,2,1,BRL,0.02,,,,,,0,0,10,0,,0,10,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",25-34,unknown,2025-10-07,103891466123901,120238235047260385,120238235047290385,120238235047280385,2,2,1,BRL,0.02,,,,1,0.02,1,0.02,10,50,,0,10,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,female,2025-10-07,103891466123901,120237514916220385,120237839739530385,120237839739520385,6,6,1,BRL,0.06,,,,,,0,0,10,0,,0,10,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",35-44,female,2025-10-07,103891466123901,120233437699530385,120233437699510385,120233438117660385,115,139,1.20869565,BRL,1.42,,,,,,2,0.71,10.21582734,1.43884892,,0,12.34782609,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,female,2025-10-07,103891466123901,120237514916220385,120237514996370385,120237514996380385,191,222,1.16230366,BRL,1.74,,,,,,0,0,7.83783784,0,,0,9.10994764,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",65+,male,2025-10-07,103891466123901,120238235047260385,120238235047290385,120238235047280385,7,8,1.14285714,BRL,0.1,,,,,,0,0,12.5,0,,0,14.28571429,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PPMG - NOVOS CRIATIVOS 03/10 — Cópia","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",65+,male,2025-10-07,103891466123901,120238063002950385,120238063002940385,120238063002910385,9,12,1.33333333,BRL,0.38,,,,2,0.19,3,0.12666667,31.66666667,25,,0,42.22222222,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",55-64,male,2025-10-07,103891466123901,120238235047260385,120238235047290385,120238235047280385,6,7,1.16666667,BRL,0.2,,,,,,0,0,28.57142857,0,,0,33.33333333,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",55-64,female,2025-10-07,103891466123901,120237514916220385,120237839739530385,120237839739520385,2,2,1,BRL,0.02,,,,,,0,0,10,0,,0,10,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",18-24,female,2025-10-07,103891466123901,120233437699530385,120233437699510385,120233438117660385,71,83,1.16901408,BRL,0.7,,,,,,0,0,8.43373494,0,,0,9.85915493,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,unknown,2025-10-07,103891466123901,120237514916220385,120237514996370385,120237514996380385,2,2,1,BRL,0.01,,,,,,0,0,5,0,,0,5,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",35-44,female,2025-10-07,103891466123901,120233437699530385,120233437699510385,120233437699540385,2,2,1,BRL,0,,,,,,0,0,0,0,,0,0,active,active,active,2025-10-07,2025-10-07
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,female,2025-10-07,103891466123901,120237514916220385,120237839730460385,120237839730450385,3,4,1.33333333,BRL,0.05,,,,,,0,0,12.5,0,,0,16.66666667,not_delivering,not_delivering,inactive,2025-10-07,2025-10-07
